,pickup_cluster,month,day,hour,dayofweek,count
25392,3,2,8,10,6,0.09219858156028368
25393,4,2,8,10,6,0.014184397163120567
25394,5,2,8,10,6,0.11347517730496454
25395,6,2,8,10,6,0.14184397163120568
25396,7,2,8,10,6,0.0851063829787234
25397,8,2,8,10,6,0.016548463356973995
25398,9,2,8,10,6,0.0851063829787234
25399,10,2,8,10,6,0.09219858156028368
25400,11,2,8,10,6,0.018912529550827423
25401,12,2,8,10,6,0.21749408983451538
25402,13,2,8,10,6,0.13947990543735225
25403,14,2,8,10,6,0.05673758865248227
25404,15,2,8,10,6,0.014184397163120567
25405,16,2,8,10,6,0.17966903073286053
25406,17,2,8,10,6,0.12056737588652482
25407,18,2,8,10,6,0.1111111111111111
25408,19,2,8,10,6,0.07801418439716312
25409,20,2,8,10,6,0.16548463356973994
25410,21,2,8,10,6,0.16784869976359337
25411,22,2,8,10,6,0.06619385342789598
25412,23,2,8,10,6,0.15602836879432624
25413,24,2,8,10,6,0.01182033096926714
25414,25,2,8,10,6,0.16312056737588654
25415,26,2,8,10,6,0.028368794326241134
25416,27,2,8,10,6,0.1182033096926714
25417,28,2,8,10,6,0.08037825059101655
25418,29,2,8,10,6,0.037825059101654845
25419,0,2,8,11,6,0.10638297872340426
25420,1,2,8,11,6,0.016548463356973995
25421,2,2,8,11,6,0.13947990543735225
25422,3,2,8,11,6,0.07092198581560284
25423,5,2,8,11,6,0.07565011820330969
25424,6,2,8,11,6,0.07565011820330969
25425,7,2,8,11,6,0.09219858156028368
25426,8,2,8,11,6,0.0070921985815602835
25427,9,2,8,11,6,0.06382978723404255
25428,10,2,8,11,6,0.09219858156028368
25429,11,2,8,11,6,0.009456264775413711
25430,12,2,8,11,6,0.13711583924349882
25431,13,2,8,11,6,0.0851063829787234
25432,14,2,8,11,6,0.02127659574468085
25433,15,2,8,11,6,0.0070921985815602835
25434,16,2,8,11,6,0.08274231678486997
25435,17,2,8,11,6,0.08747044917257683
25436,18,2,8,11,6,0.11347517730496454
25437,19,2,8,11,6,0.04491725768321513
25438,20,2,8,11,6,0.08747044917257683
25439,21,2,8,11,6,0.07801418439716312
25440,22,2,8,11,6,0.02364066193853428
25441,23,2,8,11,6,0.09219858156028368
25442,24,2,8,11,6,0.0070921985815602835
25443,25,2,8,11,6,0.05673758865248227
25444,26,2,8,11,6,0.016548463356973995
25445,27,2,8,11,6,0.08983451536643026
25446,28,2,8,11,6,0.06855791962174941
25447,29,2,8,11,6,0.028368794326241134
25448,0,2,8,12,6,0.21513002364066194
25449,1,2,8,12,6,0.02364066193853428
25450,2,2,8,12,6,0.17966903073286053
25451,3,2,8,12,6,0.13711583924349882
25452,5,2,8,12,6,0.10874704491725769
25453,6,2,8,12,6,0.09456264775413711
25454,7,2,8,12,6,0.13947990543735225
25455,8,2,8,12,6,0.009456264775413711
25456,9,2,8,12,6,0.10638297872340426
25457,10,2,8,12,6,0.13238770685579196
25458,11,2,8,12,6,0.009456264775413711
25459,12,2,8,12,6,0.18203309692671396
25460,13,2,8,12,6,0.1016548463356974
25461,14,2,8,12,6,0.037825059101654845
25462,15,2,8,12,6,0.018912529550827423
25463,16,2,8,12,6,0.2033096926713948
25464,17,2,8,12,6,0.18439716312056736
25465,18,2,8,12,6,0.1702127659574468
25466,19,2,8,12,6,0.07328605200945626
25467,20,2,8,12,6,0.1938534278959811
25468,21,2,8,12,6,0.21040189125295508
25469,22,2,8,12,6,0.028368794326241134
25470,23,2,8,12,6,0.16312056737588654
25471,24,2,8,12,6,0.002364066193853428
25472,25,2,8,12,6,0.15130023640661938
25473,26,2,8,12,6,0.0070921985815602835
25474,27,2,8,12,6,0.18439716312056736
25475,28,2,8,12,6,0.15602836879432624
25476,29,2,8,12,6,0.026004728132387706
25477,0,2,8,13,6,0.20803782505910165
25478,1,2,8,13,6,0.02127659574468085
25479,2,2,8,13,6,0.27423167848699764
25480,3,2,8,13,6,0.1773049645390071
25481,4,2,8,13,6,0.009456264775413711
25482,5,2,8,13,6,0.1111111111111111
25483,6,2,8,13,6,0.13711583924349882
25484,7,2,8,13,6,0.22695035460992907
25485,8,2,8,13,6,0.02364066193853428
25486,9,2,8,13,6,0.13238770685579196
25487,10,2,8,13,6,0.1111111111111111
25488,11,2,8,13,6,0.009456264775413711
25489,12,2,8,13,6,0.18912529550827423
25490,13,2,8,13,6,0.18439716312056736
25491,14,2,8,13,6,0.02127659574468085
25492,15,2,8,13,6,0.009456264775413711
25493,16,2,8,13,6,0.15130023640661938
25494,17,2,8,13,6,0.1938534278959811
25495,18,2,8,13,6,0.21513002364066194
25496,19,2,8,13,6,0.06382978723404255
25497,20,2,8,13,6,0.23404255319148937
25498,21,2,8,13,6,0.2364066193853428
25499,22,2,8,13,6,0.06619385342789598
25500,23,2,8,13,6,0.20803782505910165
25501,24,2,8,13,6,0.002364066193853428
25502,25,2,8,13,6,0.18912529550827423
25503,26,2,8,13,6,0.02364066193853428
25504,27,2,8,13,6,0.17494089834515367
25505,28,2,8,13,6,0.17257683215130024
25506,29,2,8,13,6,0.04964539007092199
25507,0,2,8,14,6,0.3073286052009456
25508,1,2,8,14,6,0.04964539007092199
25509,2,2,8,14,6,0.32860520094562645
25510,3,2,8,14,6,0.2576832151300236
25511,4,2,8,14,6,0.018912529550827423
25512,5,2,8,14,6,0.17966903073286053
25513,6,2,8,14,6,0.1938534278959811
25514,7,2,8,14,6,0.28368794326241137
25515,8,2,8,14,6,0.02364066193853428
25516,9,2,8,14,6,0.18912529550827423
25517,10,2,8,14,6,0.20094562647754138
25518,11,2,8,14,6,0.02364066193853428
25519,12,2,8,14,6,0.2695035460992908
25520,13,2,8,14,6,0.2576832151300236
25521,14,2,8,14,6,0.037825059101654845
25522,15,2,8,14,6,0.009456264775413711
25523,16,2,8,14,6,0.19621749408983452
25524,17,2,8,14,6,0.2624113475177305
25525,18,2,8,14,6,0.37115839243498816
25526,19,2,8,14,6,0.09929078014184398
25527,20,2,8,14,6,0.3333333333333333
25528,21,2,8,14,6,0.3073286052009456
25529,22,2,8,14,6,0.07092198581560284
25530,23,2,8,14,6,0.2978723404255319
25531,25,2,8,14,6,0.19621749408983452
25532,26,2,8,14,6,0.04018912529550828
25533,27,2,8,14,6,0.21040189125295508
25534,28,2,8,14,6,0.2553191489361702
25535,29,2,8,14,6,0.03546099290780142
25536,0,2,8,15,6,0.11347517730496454
25537,1,2,8,15,6,0.018912529550827423
25538,2,2,8,15,6,0.14657210401891252
25539,3,2,8,15,6,0.13002364066193853
25540,4,2,8,15,6,0.0070921985815602835
25541,5,2,8,15,6,0.10874704491725769
25542,6,2,8,15,6,0.10401891252955082
25543,7,2,8,15,6,0.13238770685579196
25544,8,2,8,15,6,0.014184397163120567
25545,9,2,8,15,6,0.06382978723404255
25546,10,2,8,15,6,0.07565011820330969
25547,11,2,8,15,6,0.004728132387706856
25548,12,2,8,15,6,0.13947990543735225
25549,13,2,8,15,6,0.14184397163120568
25550,14,2,8,15,6,0.01182033096926714
25551,16,2,8,15,6,0.0851063829787234
25552,17,2,8,15,6,0.15602836879432624
25553,18,2,8,15,6,0.14893617021276595
25554,19,2,8,15,6,0.05200945626477541
25555,20,2,8,15,6,0.17257683215130024
25556,21,2,8,15,6,0.10401891252955082
25557,22,2,8,15,6,0.02364066193853428
25558,23,2,8,15,6,0.13947990543735225
25559,24,2,8,15,6,0.004728132387706856
25560,25,2,8,15,6,0.10401891252955082
25561,26,2,8,15,6,0.014184397163120567
25562,27,2,8,15,6,0.12293144208037825
25563,28,2,8,15,6,0.1347517730496454
25564,29,2,8,15,6,0.02127659574468085
25565,0,2,8,16,6,0.26004728132387706
25566,1,2,8,16,6,0.06619385342789598
25567,2,2,8,16,6,0.28368794326241137
25568,3,2,8,16,6,0.2624113475177305
25569,4,2,8,16,6,0.016548463356973995
25570,5,2,8,16,6,0.1773049645390071
25571,6,2,8,16,6,0.18912529550827423
25572,7,2,8,16,6,0.28841607565011823
25573,8,2,8,16,6,0.018912529550827423
25574,9,2,8,16,6,0.20094562647754138
25575,10,2,8,16,6,0.1607565011820331
25576,11,2,8,16,6,0.01182033096926714
25577,12,2,8,16,6,0.26713947990543735
25578,13,2,8,16,6,0.25295508274231676
25579,14,2,8,16,6,0.02364066193853428
25580,15,2,8,16,6,0.016548463356973995
25581,16,2,8,16,6,0.17494089834515367
25582,17,2,8,16,6,0.30023640661938533
25583,18,2,8,16,6,0.28841607565011823
25584,19,2,8,16,6,0.08747044917257683
25585,20,2,8,16,6,0.3120567375886525
25586,21,2,8,16,6,0.30023640661938533
25587,22,2,8,16,6,0.05200945626477541
25588,23,2,8,16,6,0.23404255319148937
25589,24,2,8,16,6,0.004728132387706856
25590,25,2,8,16,6,0.21040189125295508
25591,26,2,8,16,6,0.04964539007092199
25592,27,2,8,16,6,0.2293144208037825
25593,28,2,8,16,6,0.25059101654846333
25594,29,2,8,16,6,0.02127659574468085
25595,0,2,8,17,6,0.18912529550827423
25596,1,2,8,17,6,0.04491725768321513
25597,2,2,8,17,6,0.15130023640661938
25598,3,2,8,17,6,0.17257683215130024
25599,4,2,8,17,6,0.009456264775413711
25600,5,2,8,17,6,0.07801418439716312
25601,6,2,8,17,6,0.1111111111111111
25602,7,2,8,17,6,0.16548463356973994
25603,8,2,8,17,6,0.0070921985815602835
25604,9,2,8,17,6,0.1182033096926714
25605,10,2,8,17,6,0.09929078014184398
25606,11,2,8,17,6,0.014184397163120567
25607,12,2,8,17,6,0.12056737588652482
25608,13,2,8,17,6,0.1702127659574468
25609,14,2,8,17,6,0.014184397163120567
25610,15,2,8,17,6,0.0070921985815602835
25611,16,2,8,17,6,0.10874704491725769
25612,17,2,8,17,6,0.17494089834515367
25613,18,2,8,17,6,0.23877068557919623
25614,19,2,8,17,6,0.06855791962174941
25615,20,2,8,17,6,0.17257683215130024
25616,21,2,8,17,6,0.1773049645390071
25617,22,2,8,17,6,0.018912529550827423
25618,23,2,8,17,6,0.14657210401891252
25619,24,2,8,17,6,0.004728132387706856
25620,25,2,8,17,6,0.13002364066193853
25621,26,2,8,17,6,0.030732860520094562
25622,27,2,8,17,6,0.14657210401891252
25623,28,2,8,17,6,0.15602836879432624
25624,29,2,8,17,6,0.026004728132387706
25625,0,2,8,18,6,0.2198581560283688
25626,1,2,8,18,6,0.08037825059101655
25627,2,2,8,18,6,0.18439716312056736
25628,3,2,8,18,6,0.19148936170212766
25629,4,2,8,18,6,0.014184397163120567
25630,5,2,8,18,6,0.1276595744680851
25631,6,2,8,18,6,0.09692671394799054
25632,7,2,8,18,6,0.1867612293144208
25633,8,2,8,18,6,0.03309692671394799
25634,9,2,8,18,6,0.12056737588652482
25635,10,2,8,18,6,0.10874704491725769
25636,11,2,8,18,6,0.014184397163120567
25637,12,2,8,18,6,0.1607565011820331
25638,13,2,8,18,6,0.17257683215130024
25639,14,2,8,18,6,0.030732860520094562
25640,15,2,8,18,6,0.004728132387706856
25641,16,2,8,18,6,0.14420803782505912
25642,17,2,8,18,6,0.16548463356973994
25643,18,2,8,18,6,0.2222222222222222
25644,19,2,8,18,6,0.07092198581560284
25645,20,2,8,18,6,0.2293144208037825
25646,21,2,8,18,6,0.19858156028368795
25647,22,2,8,18,6,0.04018912529550828
25648,23,2,8,18,6,0.15130023640661938
25649,24,2,8,18,6,0.002364066193853428
25650,25,2,8,18,6,0.22458628841607564
25651,26,2,8,18,6,0.05200945626477541
25652,27,2,8,18,6,0.19148936170212766
25653,28,2,8,18,6,0.14420803782505912
25654,29,2,8,18,6,0.028368794326241134
25655,0,2,8,19,6,0.23877068557919623
25656,1,2,8,19,6,0.09456264775413711
25657,2,2,8,19,6,0.20803782505910165
25658,3,2,8,19,6,0.23404255319148937
25659,4,2,8,19,6,0.02127659574468085
25660,5,2,8,19,6,0.13238770685579196
25661,6,2,8,19,6,0.13002364066193853
25662,7,2,8,19,6,0.20803782505910165
25663,8,2,8,19,6,0.014184397163120567
25664,9,2,8,19,6,0.17494089834515367
25665,10,2,8,19,6,0.12529550827423167
25666,11,2,8,19,6,0.0070921985815602835
25667,12,2,8,19,6,0.18439716312056736
25668,13,2,8,19,6,0.20567375886524822
25669,14,2,8,19,6,0.02127659574468085
25670,15,2,8,19,6,0.009456264775413711
25671,16,2,8,19,6,0.1182033096926714
25672,17,2,8,19,6,0.23404255319148937
25673,18,2,8,19,6,0.28132387706855794
25674,19,2,8,19,6,0.08037825059101655
25675,20,2,8,19,6,0.2127659574468085
25676,21,2,8,19,6,0.22458628841607564
25677,22,2,8,19,6,0.04491725768321513
25678,23,2,8,19,6,0.21040189125295508
25679,24,2,8,19,6,0.002364066193853428
25680,25,2,8,19,6,0.22695035460992907
25681,26,2,8,19,6,0.054373522458628844
25682,27,2,8,19,6,0.20094562647754138
25683,28,2,8,19,6,0.1347517730496454
25684,29,2,8,19,6,0.030732860520094562
25685,0,2,8,20,6,0.12293144208037825
25686,1,2,8,20,6,0.037825059101654845
25687,2,2,8,20,6,0.07328605200945626
25688,3,2,8,20,6,0.14893617021276595
25689,4,2,8,20,6,0.02127659574468085
25690,5,2,8,20,6,0.10638297872340426
25691,6,2,8,20,6,0.08037825059101655
25692,7,2,8,20,6,0.15130023640661938
25693,8,2,8,20,6,0.016548463356973995
25694,9,2,8,20,6,0.1182033096926714
25695,10,2,8,20,6,0.07565011820330969
25696,11,2,8,20,6,0.004728132387706856
25697,12,2,8,20,6,0.0851063829787234
25698,13,2,8,20,6,0.07565011820330969
25699,14,2,8,20,6,0.009456264775413711
25700,15,2,8,20,6,0.01182033096926714
25701,16,2,8,20,6,0.07328605200945626
25702,17,2,8,20,6,0.1182033096926714
25703,18,2,8,20,6,0.29314420803782504
25704,19,2,8,20,6,0.04491725768321513
25705,20,2,8,20,6,0.1536643026004728
25706,21,2,8,20,6,0.09692671394799054
25707,22,2,8,20,6,0.02127659574468085
25708,23,2,8,20,6,0.14184397163120568
25709,24,2,8,20,6,0.002364066193853428
25710,25,2,8,20,6,0.14893617021276595
25711,26,2,8,20,6,0.02364066193853428
25712,27,2,8,20,6,0.1182033096926714
25713,28,2,8,20,6,0.061465721040189124
25714,29,2,8,20,6,0.01182033096926714
25715,0,2,8,21,6,0.2978723404255319
25716,1,2,8,21,6,0.08037825059101655
25717,2,2,8,21,6,0.18203309692671396
25718,3,2,8,21,6,0.26004728132387706
25719,4,2,8,21,6,0.02127659574468085
25720,5,2,8,21,6,0.16312056737588654
25721,6,2,8,21,6,0.15130023640661938
25722,7,2,8,21,6,0.2293144208037825
25723,8,2,8,21,6,0.030732860520094562
25724,9,2,8,21,6,0.2033096926713948
25725,10,2,8,21,6,0.10638297872340426
25726,11,2,8,21,6,0.02127659574468085
25727,12,2,8,21,6,0.13238770685579196
25728,13,2,8,21,6,0.16312056737588654
25729,14,2,8,21,6,0.02364066193853428
25730,15,2,8,21,6,0.01182033096926714
25731,16,2,8,21,6,0.11583924349881797
25732,17,2,8,21,6,0.34515366430260047
25733,18,2,8,21,6,0.3735224586288416
25734,19,2,8,21,6,0.06619385342789598
25735,20,2,8,21,6,0.24822695035460993
25736,21,2,8,21,6,0.2789598108747045
25737,22,2,8,21,6,0.06619385342789598
25738,23,2,8,21,6,0.17966903073286053
25739,25,2,8,21,6,0.2458628841607565
25740,26,2,8,21,6,0.08747044917257683
25741,27,2,8,21,6,0.1607565011820331
25742,28,2,8,21,6,0.1016548463356974
25743,29,2,8,21,6,0.018912529550827423
25744,0,2,8,22,6,0.12056737588652482
25745,1,2,8,22,6,0.10401891252955082
25746,2,2,8,22,6,0.09692671394799054
25747,3,2,8,22,6,0.15130023640661938
25748,4,2,8,22,6,0.014184397163120567
25749,5,2,8,22,6,0.06382978723404255
25750,6,2,8,22,6,0.08037825059101655
25751,7,2,8,22,6,0.10638297872340426
25752,8,2,8,22,6,0.02127659574468085
25753,9,2,8,22,6,0.16548463356973994
25754,10,2,8,22,6,0.08037825059101655
25755,11,2,8,22,6,0.0070921985815602835
25756,12,2,8,22,6,0.10638297872340426
25757,13,2,8,22,6,0.0851063829787234
25758,14,2,8,22,6,0.02364066193853428
25759,15,2,8,22,6,0.01182033096926714
25760,16,2,8,22,6,0.06619385342789598
25761,17,2,8,22,6,0.1607565011820331
25762,18,2,8,22,6,0.18439716312056736
25763,19,2,8,22,6,0.030732860520094562
25764,20,2,8,22,6,0.1702127659574468
25765,21,2,8,22,6,0.13711583924349882
25766,22,2,8,22,6,0.016548463356973995
25767,23,2,8,22,6,0.07801418439716312
25768,24,2,8,22,6,0.002364066193853428
25769,25,2,8,22,6,0.2364066193853428
25770,26,2,8,22,6,0.03546099290780142
25771,27,2,8,22,6,0.12529550827423167
25772,28,2,8,22,6,0.07565011820330969
25773,29,2,8,22,6,0.02364066193853428
25774,0,2,8,23,6,0.16784869976359337
25775,1,2,8,23,6,0.09692671394799054
25776,2,2,8,23,6,0.11583924349881797
25777,3,2,8,23,6,0.1938534278959811
25778,4,2,8,23,6,0.030732860520094562
25779,5,2,8,23,6,0.10874704491725769
25780,6,2,8,23,6,0.09929078014184398
25781,7,2,8,23,6,0.2033096926713948
25782,8,2,8,23,6,0.054373522458628844
25783,9,2,8,23,6,0.25295508274231676
25784,10,2,8,23,6,0.08747044917257683
25785,11,2,8,23,6,0.02127659574468085
25786,12,2,8,23,6,0.10638297872340426
25787,13,2,8,23,6,0.15602836879432624
25788,14,2,8,23,6,0.03546099290780142
25789,15,2,8,23,6,0.016548463356973995
25790,16,2,8,23,6,0.08274231678486997
25791,17,2,8,23,6,0.2576832151300236
25792,18,2,8,23,6,0.32860520094562645
25793,19,2,8,23,6,0.06855791962174941
25794,20,2,8,23,6,0.21513002364066194
25795,21,2,8,23,6,0.20803782505910165
25796,22,2,8,23,6,0.02364066193853428
25797,23,2,8,23,6,0.13002364066193853
25798,24,2,8,23,6,0.002364066193853428
25799,25,2,8,23,6,0.28368794326241137
25800,26,2,8,23,6,0.03309692671394799
25801,27,2,8,23,6,0.1536643026004728
25802,28,2,8,23,6,0.06619385342789598
25803,29,2,8,23,6,0.04964539007092199
25804,0,2,9,0,0,0.06619385342789598
25805,1,2,9,0,0,0.08274231678486997
25806,2,2,9,0,0,0.05673758865248227
25807,3,2,9,0,0,0.10638297872340426
25808,4,2,9,0,0,0.018912529550827423
25809,5,2,9,0,0,0.0851063829787234
25810,6,2,9,0,0,0.028368794326241134
25811,7,2,9,0,0,0.08037825059101655
25812,8,2,9,0,0,0.04491725768321513
25813,9,2,9,0,0,0.14657210401891252
25814,10,2,9,0,0,0.037825059101654845
25815,11,2,9,0,0,0.009456264775413711
25816,12,2,9,0,0,0.0425531914893617
25817,13,2,9,0,0,0.05673758865248227
25818,14,2,9,0,0,0.03309692671394799
25819,15,2,9,0,0,0.02127659574468085
25820,16,2,9,0,0,0.05673758865248227
25821,17,2,9,0,0,0.1276595744680851
25822,18,2,9,0,0,0.2033096926713948
25823,19,2,9,0,0,0.026004728132387706
25824,20,2,9,0,0,0.13711583924349882
25825,21,2,9,0,0,0.1111111111111111
25826,22,2,9,0,0,0.026004728132387706
25827,23,2,9,0,0,0.037825059101654845
25828,24,2,9,0,0,0.004728132387706856
25829,25,2,9,0,0,0.14657210401891252
25830,26,2,9,0,0,0.0070921985815602835
25831,27,2,9,0,0,0.04964539007092199
25832,28,2,9,0,0,0.030732860520094562
25833,29,2,9,0,0,0.014184397163120567
25834,0,2,9,1,0,0.04728132387706856
25835,1,2,9,1,0,0.004728132387706856
25836,2,2,9,1,0,0.02127659574468085
25837,3,2,9,1,0,0.07565011820330969
25838,4,2,9,1,0,0.014184397163120567
25839,5,2,9,1,0,0.037825059101654845
25840,6,2,9,1,0,0.018912529550827423
25841,7,2,9,1,0,0.037825059101654845
25842,8,2,9,1,0,0.030732860520094562
25843,9,2,9,1,0,0.07328605200945626
25844,10,2,9,1,0,0.009456264775413711
25845,11,2,9,1,0,0.009456264775413711
25846,12,2,9,1,0,0.018912529550827423
25847,13,2,9,1,0,0.0425531914893617
25848,14,2,9,1,0,0.028368794326241134
25849,15,2,9,1,0,0.009456264775413711
25850,16,2,9,1,0,0.026004728132387706
25851,17,2,9,1,0,0.08983451536643026
25852,18,2,9,1,0,0.04491725768321513
25853,19,2,9,1,0,0.02127659574468085
25854,20,2,9,1,0,0.06619385342789598
25855,21,2,9,1,0,0.0425531914893617
25856,22,2,9,1,0,0.009456264775413711
25857,23,2,9,1,0,0.016548463356973995
25858,24,2,9,1,0,0.002364066193853428
25859,25,2,9,1,0,0.09929078014184398
25860,27,2,9,1,0,0.04964539007092199
25861,28,2,9,1,0,0.01182033096926714
25862,29,2,9,1,0,0.016548463356973995
25863,0,2,9,2,0,0.030732860520094562
25864,1,2,9,2,0,0.0070921985815602835
25865,2,2,9,2,0,0.02364066193853428
25866,3,2,9,2,0,0.09692671394799054
25867,4,2,9,2,0,0.02364066193853428
25868,5,2,9,2,0,0.037825059101654845
25869,6,2,9,2,0,0.009456264775413711
25870,7,2,9,2,0,0.04491725768321513
25871,8,2,9,2,0,0.04018912529550828
25872,9,2,9,2,0,0.0851063829787234
25873,10,2,9,2,0,0.028368794326241134
25874,11,2,9,2,0,0.014184397163120567
25875,12,2,9,2,0,0.02364066193853428
25876,13,2,9,2,0,0.0591016548463357
25877,14,2,9,2,0,0.03309692671394799
25878,15,2,9,2,0,0.016548463356973995
25879,16,2,9,2,0,0.018912529550827423
25880,17,2,9,2,0,0.07092198581560284
25881,18,2,9,2,0,0.0591016548463357
25882,19,2,9,2,0,0.030732860520094562
25883,20,2,9,2,0,0.08747044917257683
25884,21,2,9,2,0,0.05673758865248227
25885,22,2,9,2,0,0.02127659574468085
25886,23,2,9,2,0,0.014184397163120567
25887,24,2,9,2,0,0.002364066193853428
25888,25,2,9,2,0,0.11583924349881797
25889,26,2,9,2,0,0.004728132387706856
25890,27,2,9,2,0,0.061465721040189124
25891,28,2,9,2,0,0.004728132387706856
25892,29,2,9,2,0,0.009456264775413711
25893,1,2,9,3,0,0.002364066193853428
25894,5,2,9,3,0,0.004728132387706856
25895,6,2,9,3,0,0.002364066193853428
25896,7,2,9,3,0,0.004728132387706856
25897,8,2,9,3,0,0.004728132387706856
25898,9,2,9,3,0,0.002364066193853428
25899,10,2,9,3,0,0.002364066193853428
25900,12,2,9,3,0,0.004728132387706856
25901,13,2,9,3,0,0.002364066193853428
25902,14,2,9,3,0,0.002364066193853428
25903,17,2,9,3,0,0.016548463356973995
25904,18,2,9,3,0,0.002364066193853428
25905,20,2,9,3,0,0.004728132387706856
25906,21,2,9,3,0,0.002364066193853428
25907,22,2,9,3,0,0.002364066193853428
25908,25,2,9,3,0,0.01182033096926714
25909,27,2,9,3,0,0.004728132387706856
25910,0,2,9,4,0,0.01182033096926714
25911,1,2,9,4,0,0.002364066193853428
25912,2,2,9,4,0,0.0070921985815602835
25913,3,2,9,4,0,0.04491725768321513
25914,5,2,9,4,0,0.030732860520094562
25915,6,2,9,4,0,0.009456264775413711
25916,7,2,9,4,0,0.0070921985815602835
25917,8,2,9,4,0,0.037825059101654845
25918,9,2,9,4,0,0.054373522458628844
25919,10,2,9,4,0,0.016548463356973995
25920,11,2,9,4,0,0.0070921985815602835
25921,12,2,9,4,0,0.009456264775413711
25922,13,2,9,4,0,0.016548463356973995
25923,14,2,9,4,0,0.009456264775413711
25924,15,2,9,4,0,0.002364066193853428
25925,16,2,9,4,0,0.01182033096926714
25926,17,2,9,4,0,0.08037825059101655
25927,18,2,9,4,0,0.014184397163120567
25928,19,2,9,4,0,0.014184397163120567
25929,20,2,9,4,0,0.028368794326241134
25930,21,2,9,4,0,0.037825059101654845
25931,22,2,9,4,0,0.004728132387706856
25932,23,2,9,4,0,0.009456264775413711
25933,24,2,9,4,0,0.004728132387706856
25934,25,2,9,4,0,0.054373522458628844
25935,26,2,9,4,0,0.004728132387706856
25936,27,2,9,4,0,0.03546099290780142
25937,28,2,9,4,0,0.004728132387706856
25938,29,2,9,4,0,0.0070921985815602835
25939,0,2,9,5,0,0.004728132387706856
25940,1,2,9,5,0,0.018912529550827423
25941,2,2,9,5,0,0.002364066193853428
25942,3,2,9,5,0,0.028368794326241134
25943,5,2,9,5,0,0.02364066193853428
25944,6,2,9,5,0,0.004728132387706856
25945,7,2,9,5,0,0.009456264775413711
25946,8,2,9,5,0,0.004728132387706856
25947,9,2,9,5,0,0.018912529550827423
25948,10,2,9,5,0,0.009456264775413711
25949,11,2,9,5,0,0.0070921985815602835
25950,12,2,9,5,0,0.01182033096926714
25951,13,2,9,5,0,0.009456264775413711
25952,14,2,9,5,0,0.030732860520094562
25953,15,2,9,5,0,0.004728132387706856
25954,16,2,9,5,0,0.014184397163120567
25955,17,2,9,5,0,0.04491725768321513
25956,18,2,9,5,0,0.018912529550827423
25957,19,2,9,5,0,0.0070921985815602835
25958,20,2,9,5,0,0.018912529550827423
25959,21,2,9,5,0,0.004728132387706856
